accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,label
4,1,4.06,creditcard,3.0,0
20,1,5.04,creditcard,0.0,0
2000,1,4.9,storecredit,5.0,0
38,1,5.03,paypal,1.0,0
1805,1,5.04,paypal,162.0,0
213,1,5.03,creditcard,0.0,0
129,1,3.58,creditcard,0.0,0
584,1,4.75,creditcard,536.0,0
1550,1,4.89,creditcard,0.0,0
247,1,4.96,creditcard,0.0,0
2000,1,4.88,creditcard,991.0,0
1767,1,5.03,creditcard,0.0,0
180,1,4.75,paypal,0.0,0
154,1,5.02,storecredit,0.0,0
2000,1,4.92,paypal,2.0,0
301,1,5.02,paypal,0.0,0
1356,1,4.97,paypal,1.0,0
588,1,4.75,creditcard,0.0,0
2000,1,5.04,creditcard,1247.0,0
121,1,4.52,creditcard,0.0,0
167,1,3.48,creditcard,167.0,0
77,1,4.52,creditcard,0.0,0
3,1,4.92,paypal,3.0,0
248,1,4.92,storecredit,0.0,0
2000,1,4.88,creditcard,0.0,0
504,1,4.84,creditcard,0.0,0
235,1,4.74,creditcard,16.0,0
417,1,4.89,creditcard,278.0,0
3,1,4.75,creditcard,3.0,0
411,1,4.51,paypal,0.0,0
726,1,4.92,creditcard,0.0,0
32,1,4.89,paypal,0.0,0
1219,1,4.88,creditcard,0.0,0
1176,1,4.75,paypal,0.0,0
93,1,4.9,creditcard,93.0,0
412,1,4.89,creditcard,380.0,0
146,1,4.74,creditcard,0.0,0
1037,1,4.84,creditcard,88.0,0
5,1,4.51,creditcard,5.0,0
874,1,4.89,creditcard,151.0,0
1343,1,4.52,paypal,0.0,0
227,1,4.75,creditcard,226.0,0
195,1,4.92,creditcard,194.0,0
2,1,4.89,creditcard,2.0,0
1267,1,4.92,paypal,52.0,0
520,1,4.74,creditcard,198.0,0
96,1,4.88,paypal,0.0,0
1332,1,4.75,creditcard,0.0,0
1559,1,3.58,creditcard,388.0,0
103,1,4.75,creditcard,0.0,0
1287,1,4.92,creditcard,0.0,0
2000,1,4.75,creditcard,493.0,0
15,1,4.96,storecredit,0.0,0
2000,1,4.92,paypal,50.0,0
2000,1,4.92,paypal,0.0,0
60,1,4.92,paypal,0.0,0
662,1,4.52,creditcard,0.0,0
2000,1,4.75,creditcard,211.0,0
1270,1,4.92,creditcard,154.0,0
1643,1,4.84,creditcard,0.0,0
2,1,4.9,paypal,2.0,0
2000,1,4.96,creditcard,128.0,0
2000,1,5.03,paypal,38.0,0
485,1,4.75,creditcard,0.0,0
166,1,4.92,creditcard,0.0,0
2000,1,5.04,creditcard,124.0,0
1949,1,4.92,creditcard,741.0,0
98,1,4.52,creditcard,98.0,0
51,1,4.9,creditcard,50.0,0
29,2,4.52,creditcard,29.0,0
2000,1,5.02,paypal,2.0,0
2000,5,4.52,creditcard,275.0,0
99,1,4.46,creditcard,0.0,0
6,1,4.97,creditcard,1.0,0
1027,1,4.84,creditcard,313.0,0
92,2,4.51,creditcard,91.0,0
1276,1,4.52,creditcard,0.0,0
44,1,4.92,paypal,43.0,0
260,1,4.97,creditcard,259.0,0
1099,1,5.04,storecredit,0.0,0
1113,1,4.89,creditcard,0.0,0
6,1,4.92,creditcard,6.0,0
669,1,4.92,creditcard,0.0,0
2,1,4.89,creditcard,0.0,0
157,1,4.88,paypal,0.0,0
636,1,4.92,paypal,0.0,0
134,1,4.06,creditcard,0.0,0
1566,1,4.9,storecredit,342.0,0
151,1,4.92,creditcard,0.0,0
353,1,4.92,paypal,300.0,0
644,1,4.92,creditcard,0.0,0
563,1,4.75,creditcard,0.0,0
34,1,4.75,creditcard,33.0,0
100,1,4.89,creditcard,0.0,0
80,1,5.02,storecredit,0.0,0
227,1,4.88,creditcard,224.0,0
103,2,4.92,paypal,0.0,0
2,1,4.88,creditcard,0.0,0
2000,1,4.75,paypal,75.0,0
1639,2,4.97,paypal,0.0,0
2000,1,4.52,creditcard,1447.0,0
1634,1,4.46,paypal,0.0,0
545,1,4.89,creditcard,0.0,0
2000,1,4.88,creditcard,116.0,0
8,2,4.89,creditcard,7.0,0
1154,1,5.03,creditcard,0.0,0
2,1,4.88,creditcard,2.0,0
47,1,4.75,creditcard,0.0,0
1718,1,4.52,paypal,0.0,0
504,1,4.51,creditcard,503.0,0
3,1,4.84,creditcard,0.0,0
1977,1,5.02,creditcard,21.0,0
110,1,4.84,creditcard,50.0,0
2000,1,4.52,creditcard,148.0,0
1802,1,4.96,creditcard,0.0,0
1606,1,5.04,creditcard,0.0,0
2000,1,4.92,creditcard,0.0,0
3,1,5.04,paypal,2.0,0
1692,1,4.92,creditcard,942.0,0
583,1,3.07,creditcard,0.0,0
200,1,4.75,paypal,200.0,0
1125,1,5.02,creditcard,25.0,0
65,1,4.51,paypal,40.0,0
1980,1,4.46,creditcard,0.0,0
61,2,4.88,paypal,0.0,0
89,1,4.46,creditcard,89.0,0
147,1,4.52,creditcard,147.0,0
5,1,4.75,creditcard,4.0,0
109,1,4.46,creditcard,0.0,0
1326,1,4.74,paypal,53.0,0
259,1,5.04,paypal,259.0,0
546,1,4.88,creditcard,0.0,0
5,1,4.92,creditcard,0.0,0
259,1,5.02,creditcard,0.0,0
68,1,4.74,paypal,68.0,0
80,1,4.96,creditcard,0.0,0
2000,1,4.84,creditcard,109.0,0
1841,1,4.97,paypal,1841.0,0
98,1,4.88,paypal,0.0,0
216,1,5.03,paypal,0.0,0
909,1,4.46,creditcard,0.0,0
930,1,4.89,creditcard,929.0,0
9,1,4.96,creditcard,8.0,0
1862,1,4.97,paypal,98.0,0
1400,1,4.74,creditcard,0.0,0
620,1,4.84,creditcard,619.0,0
1670,1,4.75,storecredit,0.0,0
2000,1,4.52,paypal,0.0,0
849,1,4.97,creditcard,0.0,0
1485,1,4.75,paypal,0.0,0
492,1,4.89,paypal,0.0,0
1199,1,5.03,creditcard,0.0,0
3,1,4.06,creditcard,3.0,0
874,1,4.84,creditcard,0.0,0
481,1,4.84,creditcard,0.0,0
6,1,3.95,creditcard,6.0,0
1930,1,5.04,creditcard,0.0,0
1842,1,4.06,creditcard,0.0,0
2000,2,5.03,paypal,0.0,0
163,1,4.51,paypal,0.0,0
75,2,5.02,creditcard,71.0,0
21,1,5.03,creditcard,0.0,0
415,1,2.95,creditcard,0.0,0
95,1,4.9,creditcard,0.0,0
230,1,4.46,creditcard,217.0,0
765,1,4.9,creditcard,0.0,0
1951,1,5.04,creditcard,0.0,0
91,1,5.02,creditcard,0.0,0
127,1,4.96,creditcard,126.0,0
2,1,4.52,creditcard,1.0,0
2000,1,4.52,storecredit,46.0,0
1161,1,4.84,creditcard,0.0,0
3,1,4.92,creditcard,2.0,0
96,1,4.75,creditcard,0.0,0
211,1,4.88,creditcard,123.0,0
1537,1,5.02,creditcard,298.0,0
1305,1,5.04,creditcard,300.0,0
26,1,4.52,paypal,0.0,0
512,1,4.9,creditcard,0.0,0
1103,1,4.96,creditcard,0.0,0
747,1,4.92,paypal,0.0,0
74,1,4.84,paypal,0.0,0
941,1,4.74,paypal,0.0,0
32,1,4.74,creditcard,32.0,0
2000,1,4.88,creditcard,12.0,0
2000,1,4.96,creditcard,50.0,0
1582,2,4.88,paypal,0.0,0
128,1,3.48,creditcard,0.0,0
966,1,4.92,creditcard,965.0,0
57,1,4.96,creditcard,57.0,0
615,1,5.02,creditcard,0.0,0
2000,1,4.75,creditcard,974.0,0
1643,1,4.52,creditcard,743.0,0
2000,1,4.9,creditcard,579.0,0
137,1,5.02,creditcard,0.0,0
22,1,4.9,creditcard,0.0,0
24,1,4.9,paypal,0.0,0
1965,1,4.06,storecredit,948.0,0
516,1,4.51,creditcard,0.0,0
107,1,4.75,creditcard,106.0,0
314,1,4.75,paypal,307.0,0
65,1,4.51,paypal,0.0,0
508,1,4.89,creditcard,61.0,0
91,1,4.97,paypal,90.0,0
135,1,4.89,creditcard,135.0,0
2000,1,4.9,paypal,535.0,0
123,1,4.89,creditcard,123.0,0
246,1,4.75,creditcard,0.0,0
12,1,4.88,paypal,0.0,0
1963,1,4.88,creditcard,1399.0,0
60,1,4.74,creditcard,60.0,0
42,1,4.96,creditcard,8.0,0
2000,1,4.88,paypal,108.0,0
133,10,4.46,creditcard,128.0,0
7,1,4.96,paypal,6.0,0
762,1,3.58,creditcard,0.0,0
956,1,4.46,creditcard,0.0,0
143,1,4.88,paypal,143.0,0
2000,1,4.89,creditcard,20.0,0
2000,1,4.96,creditcard,764.0,0
1705,1,4.92,creditcard,0.0,0
69,1,5.04,creditcard,0.0,0
341,1,4.51,creditcard,0.0,0
2000,1,5.04,paypal,1.0,0
1929,1,5.04,paypal,0.0,0
45,1,5.02,paypal,11.0,0
27,1,4.46,creditcard,27.0,0
77,1,4.97,paypal,0.0,0
36,1,4.75,paypal,1.0,0
1803,1,5.04,creditcard,0.0,0
65,1,4.75,creditcard,64.0,0
57,2,4.92,creditcard,0.0,0
267,1,4.51,creditcard,266.0,0
3,1,4.74,creditcard,3.0,0
824,1,4.06,creditcard,0.0,0
1962,1,4.89,paypal,204.0,0
104,1,4.97,creditcard,0.0,0
2,1,5.03,creditcard,1.0,0
2000,1,4.96,creditcard,316.0,0
91,1,4.46,paypal,0.0,0
2000,1,4.74,creditcard,45.0,0
355,1,4.75,creditcard,0.0,0
2000,1,4.9,creditcard,297.0,0
1682,1,4.9,creditcard,1.0,0
1776,1,4.88,creditcard,1196.0,0
636,1,5.04,creditcard,269.0,0
568,1,5.03,creditcard,261.0,0
1261,1,5.04,paypal,0.0,0
514,1,5.04,paypal,0.0,0
824,1,4.51,paypal,0.0,0
48,1,4.06,creditcard,0.0,0
3,1,4.9,creditcard,3.0,0
59,1,3.95,paypal,0.0,0
1184,1,4.88,creditcard,1113.0,0
121,1,4.52,creditcard,121.0,0
2000,1,5.04,creditcard,10.0,0
22,1,4.52,paypal,22.0,0
641,1,4.97,creditcard,514.0,0
50,1,3.95,creditcard,50.0,0
87,1,5.04,creditcard,0.0,0
2000,1,3.07,creditcard,616.0,0
79,1,4.88,storecredit,21.0,0
2000,1,4.88,storecredit,116.0,0
947,1,4.75,paypal,0.0,0
1195,1,4.92,paypal,37.0,0
248,1,5.02,creditcard,241.0,0
57,1,4.75,creditcard,40.0,0
66,3,4.75,creditcard,65.0,0
842,1,4.84,paypal,159.0,0
1213,1,4.92,creditcard,160.0,0
1797,1,4.97,creditcard,151.0,0
1743,1,2.6,paypal,0.0,0
1916,2,5.03,creditcard,578.0,0
42,2,4.46,creditcard,41.0,0
2000,2,4.88,creditcard,0.0,0
908,1,5.04,paypal,0.0,0
136,1,4.92,creditcard,0.0,0
57,1,4.9,paypal,57.0,0
1721,1,4.97,creditcard,0.0,0
256,1,4.06,paypal,239.0,0
2,1,4.92,paypal,1.0,0
770,1,4.75,creditcard,0.0,0
2,1,5.02,creditcard,1.0,0
5,1,4.52,creditcard,5.0,0
2000,1,5.04,creditcard,660.0,0
1741,1,4.92,creditcard,0.0,0
838,1,4.75,creditcard,0.0,0
1832,1,4.74,storecredit,440.0,0
192,1,4.52,creditcard,191.0,0
1233,1,4.88,creditcard,167.0,0
1852,1,4.97,creditcard,0.0,0
2000,1,2.95,storecredit,0.0,0
5,1,4.52,creditcard,0.0,0
314,1,4.52,creditcard,0.0,0
59,5,4.52,creditcard,58.0,0
2000,1,4.89,storecredit,3.0,0
540,1,4.75,creditcard,0.0,0
23,1,5.04,storecredit,0.0,0
26,1,4.52,creditcard,25.0,0
57,1,4.9,paypal,0.0,0
2,1,4.92,creditcard,0.0,0
188,1,4.75,creditcard,0.0,0
362,1,4.96,creditcard,0.0,0
1367,1,4.84,paypal,0.0,0
2000,1,4.88,creditcard,238.0,0
33,1,4.75,creditcard,33.0,0
684,1,4.51,creditcard,45.0,0
769,1,4.74,creditcard,0.0,0
1976,1,4.96,creditcard,1976.0,0
1179,1,5.03,paypal,76.0,0
520,1,4.74,creditcard,267.0,0
123,1,3.58,creditcard,119.0,0
1452,1,5.02,paypal,0.0,0
1609,1,4.88,creditcard,0.0,0
452,1,5.02,paypal,0.0,0
2000,1,4.92,creditcard,206.0,0
312,1,5.02,creditcard,85.0,0
13,1,4.51,paypal,12.0,0
72,1,4.75,creditcard,71.0,0
3,1,4.51,paypal,2.0,0
2000,1,2.6,paypal,84.0,0
441,1,4.97,paypal,1.0,0
150,1,4.75,creditcard,0.0,0
135,1,4.88,creditcard,134.0,0
2000,1,4.75,creditcard,11.0,0
1803,1,5.04,creditcard,0.0,0
128,3,4.52,paypal,57.0,0
206,1,5.03,creditcard,0.0,0
37,1,4.74,creditcard,36.0,0
6,2,4.75,creditcard,0.0,0
664,1,4.88,creditcard,46.0,0
2000,1,4.92,creditcard,0.0,0
1667,1,4.96,creditcard,0.0,0
2000,1,4.97,creditcard,1614.0,0
1015,1,4.75,paypal,775.0,0
137,1,5.04,creditcard,136.0,0
121,1,4.75,creditcard,120.0,0
36,1,5.02,paypal,0.0,0
1753,1,4.74,creditcard,189.0,0
2000,1,4.97,creditcard,1379.0,0
1491,1,4.92,paypal,128.0,0
402,1,4.51,storecredit,0.0,0
245,1,4.96,creditcard,158.0,0
1242,1,5.03,creditcard,1156.0,0
1,2,4.51,creditcard,0.0,1
10,1,4.75,creditcard,10.0,0
5,1,4.88,paypal,4.0,0
298,1,4.92,paypal,10.0,0
15,1,4.9,creditcard,8.0,0
56,1,4.84,paypal,0.0,0
7,2,4.9,creditcard,6.0,0
1220,1,4.06,paypal,0.0,0
1545,1,4.75,paypal,0.0,0
2000,1,4.84,creditcard,310.0,0
31,2,5.03,paypal,0.0,0
1771,1,4.96,creditcard,0.0,0
1712,1,4.88,storecredit,0.0,0
55,1,4.51,creditcard,0.0,0
688,1,3.95,paypal,0.0,0
117,1,4.92,storecredit,18.0,0
113,1,4.74,creditcard,113.0,0
526,1,4.92,creditcard,0.0,0
1603,1,4.9,creditcard,786.0,0
144,1,4.88,storecredit,0.0,0
2,1,5.03,creditcard,0.0,0
1961,1,4.84,creditcard,0.0,0
1552,1,5.03,paypal,979.0,0
815,1,4.52,creditcard,3.0,0
2000,1,5.02,paypal,42.0,0
520,1,5.04,paypal,374.0,0
575,1,3.95,creditcard,0.0,0
189,1,3.48,creditcard,0.0,0
34,1,4.89,creditcard,27.0,0
1236,1,5.03,creditcard,21.0,0
1539,1,4.75,creditcard,0.0,0
17,1,4.89,creditcard,2.0,0
1981,1,5.04,creditcard,3.0,0
1939,1,5.04,creditcard,5.0,0
251,1,4.51,paypal,230.0,0
9,1,4.75,creditcard,8.0,0
44,1,5.03,creditcard,0.0,0
16,1,4.89,creditcard,16.0,0
5,1,4.51,storecredit,0.0,0
1392,1,3.95,paypal,0.0,0
2000,1,4.75,creditcard,2.0,0
621,2,3.95,paypal,528.0,0
3,2,4.75,paypal,0.0,0
28,1,4.9,creditcard,28.0,0
7,1,4.46,creditcard,2.0,0
390,1,4.92,creditcard,280.0,0
1650,1,5.02,storecredit,1359.0,0
113,1,4.9,creditcard,111.0,0
1616,1,4.89,creditcard,0.0,0
20,1,4.74,creditcard,0.0,0
15,1,4.89,creditcard,14.0,0
2000,1,4.92,storecredit,1426.0,0
97,1,4.52,creditcard,96.0,0
830,2,4.06,creditcard,0.0,0
2000,1,4.88,paypal,0.0,0
229,1,4.88,paypal,0.0,0
196,1,5.03,creditcard,0.0,0
1,2,4.88,storecredit,0.0,1
1940,1,4.75,creditcard,1498.0,0
19,1,4.06,creditcard,13.0,0
438,1,4.92,creditcard,433.0,0
1162,1,4.88,paypal,196.0,0
1873,1,4.84,creditcard,27.0,0
1151,3,4.84,creditcard,0.0,0
1330,1,4.46,creditcard,42.0,0
153,1,4.52,storecredit,0.0,0
242,1,4.74,creditcard,0.0,0
2000,1,5.03,creditcard,477.0,0
2000,1,5.02,creditcard,3.0,0
2000,1,4.88,creditcard,158.0,0
1178,1,4.52,creditcard,155.0,0
2,1,5.03,creditcard,1.0,0
132,1,4.84,creditcard,132.0,0
1934,1,4.88,creditcard,0.0,0
1236,1,4.96,creditcard,0.0,0
2000,1,4.75,creditcard,588.0,0
37,1,4.96,paypal,0.0,0
7,1,4.52,creditcard,7.0,0
450,1,4.88,creditcard,0.0,0
5,1,4.92,creditcard,4.0,0
64,1,4.46,creditcard,0.0,0
22,1,5.03,paypal,21.0,0
1391,1,4.75,creditcard,371.0,0
33,1,3.58,creditcard,31.0,0
98,1,5.02,creditcard,0.0,0
122,1,4.52,paypal,121.0,0
2000,1,4.74,creditcard,0.0,0
1836,1,3.48,paypal,0.0,0
16,1,4.75,creditcard,16.0,0
20,1,2.95,creditcard,20.0,0
2000,1,4.89,creditcard,564.0,0
2000,1,4.97,creditcard,68.0,0
197,1,4.75,creditcard,0.0,0
7,3,4.84,creditcard,7.0,0
3,1,4.75,creditcard,3.0,0
1770,1,2.95,creditcard,6.0,0
914,1,4.46,creditcard,0.0,0
2000,1,4.97,creditcard,886.0,0
419,1,4.06,creditcard,3.0,0
21,1,4.92,storecredit,0.0,0
2000,1,4.84,creditcard,207.0,0
561,2,4.97,creditcard,448.0,0
256,1,4.96,creditcard,0.0,0
59,1,4.84,paypal,0.0,0
2,1,4.92,creditcard,2.0,0
125,1,4.97,creditcard,0.0,0
247,1,4.97,paypal,181.0,0
52,1,3.58,creditcard,51.0,0
63,1,4.9,creditcard,63.0,0
21,1,4.52,creditcard,20.0,0
1586,1,4.84,creditcard,0.0,0
668,1,4.75,paypal,65.0,0
2000,1,4.92,creditcard,0.0,0
561,1,4.46,storecredit,0.0,0
114,1,5.03,creditcard,0.0,0
323,1,4.96,creditcard,323.0,0
18,1,4.96,creditcard,0.0,0
1453,1,4.74,creditcard,0.0,0
52,1,4.92,creditcard,51.0,0
1566,1,4.88,creditcard,0.0,0
2,1,4.92,creditcard,1.0,0
669,1,4.88,creditcard,0.0,0
1600,1,4.92,creditcard,369.0,0
2000,1,5.04,paypal,0.0,0
2000,1,4.9,creditcard,78.0,0
1956,1,4.06,paypal,0.0,0
998,5,3.58,creditcard,224.0,0
850,1,4.46,paypal,826.0,0
469,1,4.74,creditcard,0.0,0
2,1,4.52,storecredit,0.0,0
9,1,4.92,creditcard,8.0,0
395,1,4.75,creditcard,0.0,0
1919,1,3.48,paypal,846.0,0
390,1,5.03,creditcard,0.0,0
2000,1,5.04,creditcard,21.0,0
44,1,5.02,creditcard,7.0,0
141,1,4.89,paypal,98.0,0
234,1,4.74,creditcard,233.0,0
2000,1,4.52,creditcard,1769.0,0
2,2,4.75,creditcard,1.0,0
1113,1,4.92,creditcard,15.0,0
636,1,4.51,creditcard,0.0,0
478,1,4.9,paypal,0.0,0
826,1,4.75,storecredit,0.0,0
713,1,4.96,creditcard,0.0,0
1062,1,4.92,creditcard,1062.0,0
38,1,4.84,storecredit,0.0,0
220,1,0.42,paypal,0.0,0
942,1,4.75,creditcard,2.0,0
1667,1,5.03,creditcard,421.0,0
1676,1,4.46,creditcard,0.0,0
2000,1,4.75,creditcard,224.0,0
482,2,3.58,creditcard,163.0,0
130,1,4.75,creditcard,129.0,0
26,1,4.52,paypal,25.0,0
56,1,4.06,creditcard,0.0,0
89,1,5.03,creditcard,0.0,0
2000,1,4.46,paypal,30.0,0
2000,1,5.02,creditcard,400.0,0
258,1,4.9,creditcard,0.0,0
1186,1,5.04,creditcard,0.0,0
2000,1,4.88,creditcard,2.0,0
4,1,4.92,creditcard,4.0,0
2,1,4.74,creditcard,1.0,0
2000,1,4.89,paypal,234.0,0
849,1,4.52,paypal,72.0,0
1417,1,4.96,creditcard,0.0,0
234,1,4.97,creditcard,0.0,0
5,1,4.84,creditcard,5.0,0
2000,1,4.88,creditcard,698.0,0
2000,1,4.75,creditcard,616.0,0
569,1,4.9,creditcard,0.0,0
1355,1,4.75,paypal,0.0,0
963,3,4.75,creditcard,62.0,0
1681,1,4.52,paypal,307.0,0
2000,1,4.84,creditcard,371.0,0
430,1,5.04,creditcard,77.0,0
2000,1,4.74,creditcard,151.0,0
1920,1,4.75,paypal,1365.0,0
228,1,4.96,paypal,205.0,0
185,1,4.46,creditcard,45.0,0
1789,1,4.51,creditcard,0.0,0
1975,1,4.97,paypal,0.0,0
221,1,5.02,creditcard,0.0,0
8,1,4.92,creditcard,1.0,0
85,1,4.89,creditcard,1.0,0
48,1,4.51,creditcard,0.0,0
4,2,4.89,creditcard,4.0,0
1086,1,4.9,creditcard,0.0,0
5,1,4.92,creditcard,4.0,0
345,1,4.75,creditcard,345.0,0
1641,1,4.75,storecredit,661.0,0
2000,1,4.92,creditcard,1361.0,0
2000,1,4.92,creditcard,0.0,0
628,1,4.96,creditcard,0.0,0
2000,1,5.03,creditcard,55.0,0
1654,1,4.89,storecredit,156.0,0
459,1,4.92,creditcard,459.0,0
1251,1,4.96,creditcard,0.0,0
1415,1,3.48,creditcard,0.0,0
59,1,4.97,creditcard,0.0,0
105,1,4.75,paypal,0.0,0
2000,1,4.84,paypal,43.0,0
1568,1,4.88,creditcard,0.0,0
1932,1,4.92,creditcard,157.0,0
6,1,5.04,storecredit,0.0,0
100,1,5.04,creditcard,99.0,0
38,1,4.75,storecredit,0.0,0
2000,1,4.92,creditcard,1280.0,0
1058,1,4.75,creditcard,0.0,0
372,2,4.9,paypal,0.0,0
1524,1,4.75,creditcard,44.0,0
272,1,4.92,paypal,271.0,0
1838,1,5.03,creditcard,0.0,0
69,1,4.84,creditcard,3.0,0
240,1,4.75,creditcard,240.0,0
204,1,4.46,creditcard,0.0,0
2000,1,4.92,creditcard,0.0,0
192,1,4.74,creditcard,0.0,0
5,1,3.07,creditcard,0.0,0
631,1,4.75,creditcard,0.0,0
5,2,4.74,paypal,0.0,0
1000,1,4.75,creditcard,0.0,0
2000,1,4.51,creditcard,611.0,0
2000,1,4.52,paypal,88.0,0
15,1,4.97,paypal,15.0,0
138,1,4.46,creditcard,0.0,0
602,1,4.96,creditcard,0.0,0
381,1,4.84,paypal,107.0,0
1884,1,3.48,paypal,514.0,0
78,1,4.75,creditcard,78.0,0
1729,1,4.96,creditcard,0.0,0
193,1,4.74,creditcard,0.0,0
224,1,4.97,storecredit,213.0,0
2000,1,4.92,creditcard,954.0,0
1187,1,4.84,paypal,0.0,0
891,1,5.04,creditcard,0.0,0
1729,1,3.07,creditcard,0.0,0
2,1,5.04,creditcard,0.0,0
520,1,4.9,paypal,374.0,0
2000,1,4.52,creditcard,194.0,0
221,1,3.58,creditcard,220.0,0
1170,1,4.84,creditcard,0.0,0
1240,1,3.58,storecredit,802.0,0
2000,1,4.92,creditcard,612.0,0
927,1,4.9,paypal,367.0,0
434,4,4.52,creditcard,82.0,0
2000,1,4.9,creditcard,1517.0,0
6,1,4.75,creditcard,5.0,0
21,1,4.46,paypal,21.0,0
2000,1,4.92,storecredit,482.0,0
148,1,5.04,creditcard,147.0,0
2000,1,4.75,creditcard,163.0,0
78,1,4.89,creditcard,77.0,0
9,1,4.52,creditcard,0.0,0
175,1,4.89,paypal,0.0,0
113,1,4.92,paypal,0.0,0
18,1,4.75,creditcard,1.0,0
154,2,5.02,creditcard,153.0,0
1601,1,4.89,creditcard,0.0,0
533,1,4.92,creditcard,351.0,0
4,1,4.9,paypal,4.0,0
393,2,5.04,creditcard,0.0,0
2000,1,3.07,storecredit,263.0,0
1933,1,5.04,creditcard,0.0,0
162,1,4.74,storecredit,91.0,0
70,1,4.74,paypal,69.0,0
185,1,5.04,storecredit,0.0,0
644,1,4.9,storecredit,2.0,0
78,1,4.88,paypal,66.0,0
1664,1,4.75,paypal,0.0,0
952,1,4.96,creditcard,0.0,0
2,1,4.96,creditcard,1.0,0
161,1,4.88,creditcard,161.0,0
47,2,4.46,creditcard,0.0,0
174,1,4.75,creditcard,0.0,0
258,1,4.92,creditcard,42.0,0
193,1,4.92,creditcard,192.0,0
827,1,5.02,paypal,0.0,0
31,1,4.52,creditcard,0.0,0
1842,1,4.92,paypal,1.0,0
633,1,4.89,paypal,0.0,0
2000,1,4.92,paypal,0.0,0
1452,1,5.04,paypal,113.0,0
870,1,4.74,storecredit,0.0,0
2000,1,4.92,creditcard,441.0,0
84,1,4.92,creditcard,0.0,0
1305,1,4.92,creditcard,0.0,0
6,1,4.75,creditcard,6.0,0
1022,1,4.46,creditcard,539.0,0
7,2,4.75,creditcard,0.0,0
580,1,4.75,creditcard,0.0,0
4,1,4.97,creditcard,3.0,0
1365,1,5.03,creditcard,111.0,0
1264,1,4.9,creditcard,119.0,0
24,1,4.75,creditcard,3.0,0
2000,1,5.04,creditcard,1227.0,0
556,2,4.9,paypal,97.0,0
1008,1,4.96,storecredit,0.0,0
202,1,4.89,creditcard,0.0,0
2000,1,4.97,creditcard,150.0,0
407,1,4.88,creditcard,0.0,0
2000,1,5.04,creditcard,275.0,0
2000,1,4.88,creditcard,2.0,0
52,1,4.52,creditcard,51.0,0
997,10,4.06,creditcard,436.0,0
57,1,4.88,creditcard,0.0,0
6,1,4.75,creditcard,6.0,0
2000,1,5.04,creditcard,401.0,0
1067,1,4.92,creditcard,0.0,0
98,1,4.75,creditcard,0.0,0
1178,1,4.92,creditcard,0.0,0
2000,1,4.51,creditcard,0.0,0
93,1,4.75,creditcard,0.0,0
158,1,5.03,paypal,29.0,0
192,1,4.75,creditcard,0.0,0
937,2,5.02,creditcard,263.0,0
906,1,5.02,paypal,0.0,0
1069,2,4.89,creditcard,907.0,0
2000,1,4.06,creditcard,132.0,0
229,1,3.07,paypal,0.0,0
2,1,5.02,creditcard,0.0,0
2,1,4.9,creditcard,1.0,0
597,1,4.06,creditcard,173.0,0
965,1,4.97,creditcard,0.0,0
152,1,5.03,creditcard,101.0,0
354,1,4.75,creditcard,0.0,0
1394,1,4.75,creditcard,696.0,0
183,1,4.92,creditcard,103.0,0
3,1,4.96,paypal,2.0,0
2,1,4.06,creditcard,0.0,0
639,1,4.74,creditcard,0.0,0
816,1,4.89,creditcard,0.0,0
2000,1,3.58,creditcard,0.0,0
25,1,4.74,creditcard,25.0,0
1090,1,5.02,paypal,0.0,0
13,2,4.84,creditcard,0.0,0
13,1,4.74,creditcard,13.0,0
332,1,3.48,paypal,331.0,0
2000,1,5.02,creditcard,96.0,0
734,1,5.04,creditcard,0.0,0
1607,1,4.88,creditcard,902.0,0
146,1,4.52,creditcard,146.0,0
1927,1,4.89,creditcard,382.0,0
2000,1,4.96,creditcard,263.0,0
412,1,4.97,creditcard,379.0,0
149,1,4.75,creditcard,149.0,0
2000,1,4.96,creditcard,346.0,0
2000,1,2.95,creditcard,964.0,0
3,1,4.9,creditcard,2.0,0
1412,2,4.96,creditcard,0.0,0
1941,1,4.92,paypal,3.0,0
5,1,4.9,creditcard,5.0,0
1413,1,4.89,creditcard,303.0,0
137,1,5.02,paypal,0.0,0
1724,1,4.96,creditcard,0.0,0
5,1,5.04,creditcard,5.0,0
180,1,4.51,creditcard,179.0,0
248,1,4.74,paypal,241.0,0
514,1,4.52,creditcard,215.0,0
1928,1,5.02,paypal,0.0,0
20,1,4.92,creditcard,0.0,0
5,1,4.92,paypal,5.0,0
1937,1,4.75,creditcard,0.0,0
136,1,4.52,creditcard,136.0,0
125,1,4.89,paypal,125.0,0
34,1,4.9,creditcard,0.0,0
2,1,4.89,creditcard,2.0,0
55,1,4.51,creditcard,0.0,0
1,1,2.6,creditcard,0.0,1
620,1,4.75,creditcard,0.0,0
25,1,4.89,creditcard,25.0,0
1244,1,4.75,creditcard,85.0,0
480,1,5.03,creditcard,246.0,0
146,1,4.75,creditcard,146.0,0
69,1,4.92,storecredit,68.0,0
4,1,4.92,paypal,0.0,0
4,1,4.75,paypal,4.0,0
555,5,4.84,creditcard,178.0,0
1097,1,4.92,creditcard,0.0,0
1874,1,4.89,storecredit,4.0,0
9,1,4.96,creditcard,9.0,0
81,1,4.89,storecredit,81.0,0
1791,1,4.51,creditcard,357.0,0
